0.09419347,0.22388508,0.12027782,0.21144702,0.15804416,0.10981517,0.05607875,0.02625854
0.03726150,0.26805213,0.10349833,0.19008161,0.18144869,0.12013516,0.06684973,0.03267286
0.09644376,0.22345907,0.11002293,0.20917220,0.16442067,0.11731380,0.04242936,0.03673820
0.16465692,0.21303451,0.12904865,0.21055578,0.12324408,0.10335899,0.03934662,0.01675445
0.11331337,0.26183575,0.10886170,0.18964026,0.14780579,0.09438577,0.06651481,0.01764254
0.05522752,0.24017964,0.14775953,0.21590803,0.16009489,0.08773513,0.06652592,0.02656934
0.12127234,0.23604949,0.15381174,0.23253343,0.11626112,0.07764786,0.04798694,0.01443709
0.07113818,0.27931164,0.14828481,0.21322269,0.12950838,0.08484905,0.06092951,0.01275573
0.11057872,0.22875524,0.13872345,0.21672414,0.15184795,0.08472527,0.04946785,0.01917738
0.17943736,0.21701380,0.14724808,0.23188239,0.10877997,0.07332496,0.03442216,0.00789128
0.13180082,0.26489809,0.13604670,0.21466857,0.11801788,0.07089581,0.04672909,0.01694304
0.15305263,0.22245614,0.13618467,0.21486981,0.12301754,0.09092521,0.03075531,0.02873869
0.22178093,0.21512968,0.14576447,0.21955771,0.09762660,0.06040975,0.02321866,0.01651219
0.17678838,0.26464755,0.13625594,0.19306411,0.10954138,0.06104002,0.03435362,0.02430901
0.13290278,0.22182792,0.14409507,0.17774623,0.14930847,0.09862735,0.05281776,0.02267441
0.19689520,0.21505154,0.15233433,0.19336818,0.11085314,0.07787522,0.03946629,0.01415611
0.15106718,0.25249914,0.15081946,0.16285370,0.13449014,0.07156613,0.04358614,0.03311811
0.02568044,0.26994301,0.10535438,0.17785400,0.18608302,0.14682653,0.04064639,0.04761223
0.10122238,0.25765588,0.10649830,0.17274524,0.15720548,0.12104206,0.03212749,0.05150318
0.05908917,0.28159011,0.14289292,0.18660733,0.14734318,0.10617823,0.03764251,0.03865655
0.11773019,0.26683304,0.13746217,0.18148029,0.14811441,0.09197365,0.02499275,0.03141351
0.16579861,0.26494814,0.12224004,0.18128159,0.13434956,0.07816997,0.02259525,0.03061684
0.14151282,0.25923210,0.15835163,0.13892128,0.14705846,0.10011413,0.04075595,0.01405364
0.02948257,0.20669598,0.09856588,0.22851896,0.18865834,0.14557317,0.06131088,0.04119421
0.12258401,0.19565054,0.14002484,0.20389493,0.14315743,0.11630518,0.05191300,0.02647007
0.12693769,0.19350956,0.15520593,0.18316386,0.14985235,0.11004835,0.04881301,0.03246926
0.22008546,0.18547612,0.18823364,0.16546866,0.11241879,0.07312918,0.04241663,0.01277152
0.21834212,0.18874204,0.19351161,0.15706362,0.10261932,0.09474081,0.03044237,0.01453811
0.31391904,0.17811945,0.23369422,0.13782380,0.06664452,0.04495714,0.02000911,0.00483274
0.05127188,0.22730896,0.13829995,0.21161880,0.16442513,0.11530185,0.05604119,0.03573225
0.08493216,0.23390050,0.13383736,0.20274426,0.14955542,0.11303012,0.04758085,0.03441932
0.03145583,0.19775316,0.11104413,0.24202216,0.16444094,0.16954087,0.04006987,0.04367304
0.04597083,0.20467694,0.12993707,0.23725032,0.14627517,0.15277683,0.05200636,0.03110648
0.08004480,0.20722179,0.13594299,0.22234971,0.14430603,0.13854854,0.04108784,0.03049830
0.12758342,0.18363930,0.15291673,0.20271399,0.13762505,0.11818021,0.05040853,0.02693277
0.22269618,0.17734303,0.19300268,0.16506679,0.09419785,0.09230166,0.02753705,0.02785477
0.04336686,0.20975525,0.11372645,0.23765746,0.17136002,0.13259149,0.05297415,0.03856831
0.08132259,0.21398928,0.11456744,0.22914507,0.16074518,0.11585903,0.05925679,0.02511463
0.03230669,0.19497661,0.08809812,0.24233053,0.18716972,0.14740687,0.05824310,0.04946836
0.04654658,0.19976170,0.11949410,0.23494811,0.18348153,0.12671832,0.05526016,0.03378950
0.08176500,0.20162299,0.12314455,0.22358073,0.15891462,0.13059679,0.03819104,0.04218428
0.12566305,0.18238897,0.13744764,0.20531314,0.15913893,0.11229285,0.04194815,0.03580727
0.04469173,0.20285230,0.11508130,0.23539295,0.16272358,0.14677846,0.05790312,0.03457656
0.05873690,0.21037202,0.14273777,0.23089621,0.15935780,0.12168618,0.05503481,0.02117830
0.09392011,0.21141489,0.14498151,0.22743489,0.13687090,0.12436732,0.04059401,0.02041638
0.13848716,0.19157583,0.16197319,0.20603791,0.13496239,0.10975978,0.04064172,0.01656201
0.07988322,0.20761923,0.11282367,0.23574903,0.15708709,0.12841600,0.04969993,0.02872183
0.09527625,0.21359160,0.13769248,0.23434282,0.15395657,0.10377995,0.03982829,0.02153203
0.13013961,0.21335052,0.15059797,0.21854484,0.13188689,0.09995080,0.03609561,0.01943375
0.17517053,0.19470622,0.16239186,0.20488240,0.12304940,0.08697700,0.04293445,0.00988814
0.04441084,0.20303018,0.11625162,0.23780046,0.16693390,0.13357756,0.05923024,0.03876520
0.07971340,0.20632199,0.12361837,0.22192447,0.15510683,0.12904195,0.05211627,0.03215671
0.04515063,0.20141844,0.12332891,0.23310819,0.15284798,0.16047605,0.05298348,0.03068632
0.09887546,0.20455321,0.11023096,0.23932417,0.14746015,0.13065620,0.03209261,0.03680725
0.11229134,0.21850073,0.14188745,0.20474296,0.15668922,0.10921135,0.04481399,0.01186296
0.15231513,0.21959877,0.14520128,0.19096681,0.14292440,0.10106156,0.02941544,0.01851661
0.11421827,0.21295460,0.12954233,0.22721031,0.13267029,0.11763626,0.03759793,0.02817000
0.15305737,0.21047659,0.12987820,0.21996773,0.12794509,0.09370140,0.03227787,0.03269575
0.03170712,0.20053487,0.10014925,0.23821535,0.16551184,0.15607061,0.05400340,0.05380756
0.04559586,0.20733984,0.12530756,0.23138508,0.16834055,0.13174374,0.04963980,0.04064758
0.08037992,0.20643758,0.13315329,0.21796205,0.14907272,0.12775532,0.04362087,0.04161824
0.12685683,0.18682895,0.14957927,0.19909475,0.14476948,0.11147564,0.04545163,0.03594344
0.05835130,0.21127877,0.15117499,0.22336170,0.16436133,0.09988488,0.05994322,0.03164382
0.09537413,0.20957044,0.15708079,0.21115371,0.15225607,0.09515622,0.05120601,0.02820263
0.14047441,0.19248964,0.17392102,0.19347856,0.13505743,0.08842180,0.05326922,0.02288792
0.12995996,0.21114457,0.16269893,0.20196053,0.14148590,0.08126959,0.04703167,0.02444886
0.17764208,0.18974310,0.17775391,0.19196609,0.11964798,0.07764852,0.04566264,0.01993568
0.21980852,0.17691222,0.19271435,0.17133878,0.11330201,0.06957188,0.03808916,0.01826308
0.04271977,0.21107615,0.11626125,0.22903683,0.16953296,0.13791782,0.04405233,0.04940289
0.08122775,0.21193404,0.11343852,0.22338479,0.17245370,0.11573274,0.03991475,0.04191371
0.04477439,0.20836056,0.12386992,0.22024344,0.17874357,0.13330202,0.04827697,0.04242913
0.03204050,0.19516941,0.09974844,0.22839447,0.18086868,0.15159852,0.08225704,0.02992294
0.04410460,0.19837059,0.12247889,0.21952491,0.17216531,0.13303538,0.07838382,0.03193650
0.07720067,0.20094106,0.12684857,0.21139728,0.16785096,0.12963477,0.06243764,0.02368907
0.11909764,0.18246174,0.13688750,0.20331904,0.15465835,0.12624971,0.05180735,0.02551866
0.05627089,0.20193044,0.15427540,0.20289661,0.17166973,0.11574003,0.06454555,0.03267136
0.08761281,0.20142258,0.15510145,0.20337602,0.16855034,0.10329737,0.05246685,0.02817259
0.13067621,0.18461446,0.16899934,0.18429191,0.15638202,0.09709327,0.05326153,0.02468125
0.12234238,0.20601208,0.15303428,0.19617494,0.14857583,0.11083292,0.03960245,0.02342510
0.16378693,0.18657552,0.17131370,0.17881838,0.14296129,0.09457220,0.03757073,0.02440125
0.20698986,0.16505008,0.19497278,0.15772174,0.13605249,0.07974021,0.04077786,0.01869498
0.04450805,0.19724775,0.12468035,0.21689533,0.16860072,0.14307316,0.06979101,0.03520364
0.05736693,0.19950374,0.14924588,0.21149252,0.16195546,0.12969832,0.06910057,0.02163659
