N_ele,N_states,sum_f_k
54,2120,42.7036
54,2020,42.6716
54,2420,42.5454
54,2220,42.5653
54,2320,42.5913
54,2120,42.6274
54,2220,42.6135
54,2020,42.6488
54,2120,42.722
54,1920,42.7315
54,2220,42.5184
54,2120,42.6112
54,2020,42.6135
54,1920,42.7216
54,2120,42.5061
54,2020,42.5957
54,1920,42.5224
54,1820,42.6934
54,2020,42.8518
54,1920,42.8246
54,1820,42.6652
54,2120,42.7445
54,2020,42.6771
54,1920,42.664
54,2020,42.6967
54,1920,42.6996
54,1820,42.6752
54,2020,42.7737
54,1920,42.7461
52,2318,40.2465
52,2223,40.3218
52,2128,40.3568
52,2033,40.4603
52,2128,40.3484
52,1938,40.4428
52,1843,40.516
52,2128,40.4687
52,2033,40.3825
52,1938,40.3596
52,2033,40.5002
52,1938,40.5163
52,1843,40.4583
52,2128,40.5285
52,1938,40.5092
54,2620,42.3184
54,2520,42.4027
54,2420,42.4052
54,2320,42.5443
54,2420,42.3263
52,2223,40.0851
54,2220,42.4194
52,2033,40.1635
54,2120,42.5681
52,1938,40.3201
54,2420,42.3538
54,2220,42.4365
54,2120,42.5811
54,2220,42.3537
52,2033,40.0879
54,2020,42.4336
52,1843,40.1765
54,1920,42.5733
52,1748,40.3262
54,2520,42.4909
54,2320,42.5062
52,2128,40.2468
54,2320,42.4737
54,2120,42.5236
52,1938,40.2466
54,2420,42.562
54,2220,42.588
52,2033,40.3233
54,2220,42.5575
54,2020,42.6091
52,1843,40.3043
54,2420,42.5041
54,2220,42.5331
52,2033,40.2321
54,2320,42.508
54,2120,42.5164
52,1938,40.2346
54,2320,42.5245
54,2120,42.5702
52,1938,40.2197
54,2220,42.5934
54,2020,42.5567
52,1843,40.2788
54,2220,42.6202
54,2020,42.691
52,1843,40.3073
54,2120,42.6674
54,1920,42.6372
52,1748,40.438
54,2420,42.5596
54,2220,42.553
52,2033,40.3403
54,2220,42.5527
54,2020,42.5482
52,1843,40.2794
52,2318,40.1185
52,2128,40.1388
50,1944,37.9758
52,2128,40.1437
50,1944,37.9218
52,1938,40.1381
50,1764,37.9558
50,1764,37.8974
48,1598,35.7351
52,2128,40.1383
52,1938,40.1771
50,1764,37.9703
52,1938,40.1745
50,1764,37.8947
52,1748,40.1356
50,1584,37.9607
50,1584,37.8637
48,1428,35.7139
52,2128,40.3322
52,2033,40.3289
52,1938,40.2974
50,1764,38.0579
52,1843,40.3226
50,1674,38.072
52,2128,40.2889
52,2033,40.2996
52,1938,40.2822
52,1938,40.2615
50,1764,37.9979
52,1843,40.2384
50,1674,37.9601
52,1748,40.3032
50,1584,38.0116
52,2033,40.2801
52,1938,40.2853
52,1843,40.304
52,1843,40.2935
50,1674,38.0272
52,1748,40.2605
50,1584,37.9869
52,1653,40.3101
50,1494,38.0276
52,2033,40.2194
52,1843,40.1839
50,1674,37.9134
52,1938,40.2243
52,1748,40.1934
50,1584,38.0023
52,2128,40.342
52,1938,40.3609
52,1938,40.3265
50,1764,38.1082
52,1748,40.3236
50,1584,38.0956
52,1938,40.2964
52,1748,40.2889
50,1584,38.0384
52,1843,40.2762
52,1653,40.2665
50,1494,37.9976
50,2034,38.0945
50,1854,38.0839
48,1683,35.8699
50,1854,38.1052
50,1674,38.0661
48,1513,35.8508
52,2318,40.2095
52,2223,40.2933
52,2128,40.2917
52,2033,40.4337
52,2128,40.2507
52,1938,40.3312
52,1843,40.471
52,2223,40.3797
52,2033,40.415
52,2128,40.4484
52,1938,40.4783
52,2128,40.3641
52,2033,40.3929
52,2033,40.3678
52,1938,40.4462
52,1938,40.4646
52,1843,40.5991
52,2128,40.4291
52,1938,40.4445
50,2034,38.0288
50,1854,38.0258
48,1683,35.8714
50,1854,38.0638
50,1674,38.0552
48,1513,35.8966
50,1854,38.1695
50,1764,38.1932
50,1854,38.1259
50,1764,38.0848
50,1674,38.156
50,1764,38.1809
50,1674,38.1473
50,1584,38.1901
50,1764,38.0489
50,1674,38.1568
50,1854,38.2243
50,1674,38.2328
50,1674,38.2581
50,1584,38.1605
48,1768,35.9941
48,1598,36.0181
56,2940,44.4375
56,2625,44.6367
56,2835,44.5401
56,2520,44.74
56,2730,44.5596
56,2415,44.7483
56,2625,44.732
56,2310,44.9225
56,2835,44.5574
56,2520,44.7772
56,2730,44.635
56,2415,44.8438
56,2625,44.6483
56,2310,44.8705
56,2520,44.813
56,2205,45.0075
56,2730,44.6035
56,2415,44.8071
56,2625,44.6535
56,2310,44.8545
56,2520,44.6876
56,2205,44.8658
56,2415,44.8528
56,2100,44.9895
56,2625,44.7417
56,2310,44.9338
56,2520,44.7991
56,2205,44.9871
56,2415,44.8164
56,2100,44.9978
56,2310,44.9617
56,1995,45.1432
56,2730,44.4696
56,2625,44.4623
56,2520,44.5623
56,2520,44.5983
56,2415,44.5807
56,2415,44.7585
56,2310,44.7447
56,2520,44.5324
56,2415,44.6381
56,2310,44.6777
56,2205,44.8035
56,2520,44.5903
56,2415,44.5674
56,2310,44.67
56,2310,44.7097
56,2205,44.6673
56,2205,44.8416
56,2100,44.8164
56,2415,44.7719
56,2310,44.7146
56,2205,44.7972
56,2205,44.8524
56,2100,44.7925
56,2100,44.9765
56,1995,44.949
56,2835,44.6194
56,2520,44.8137
56,2625,44.6455
56,2520,44.6341
56,2730,44.7463
56,2415,44.934
56,2520,44.767
56,2415,44.7544
56,2730,44.7474
56,2625,44.7529
56,2520,44.7478
56,2625,44.7446
56,2520,44.7533
56,2415,44.7415
56,2520,44.7667
56,2415,44.7675
56,2310,44.7581
56,2625,44.8159
56,2520,44.8259
56,2415,44.8066
56,2520,44.9006
56,2415,44.903
56,2310,44.8904
56,2730,44.6413
54,2620,42.2833
54,2320,42.4709
54,2420,42.303
52,2223,40.1046
54,2120,42.493
52,1938,40.3274
54,2520,42.3813
54,2220,42.577
54,2420,42.4004
54,2120,42.5775
54,2220,42.396
52,2033,40.186
54,1920,42.596
52,1748,40.4158
54,2320,42.5246
54,2020,42.7072
54,2120,42.5302
52,1938,40.326
54,1820,42.7178
52,1653,40.4833
54,2420,42.3125
54,2320,42.3295
54,2120,42.3215
52,1938,40.1137
54,2220,42.4053
54,2220,42.4124
54,2120,42.3856
54,1920,42.4349
52,1748,40.177
54,2120,42.5485
54,2020,42.5289
54,1820,42.5395
52,1653,40.3137
54,2420,42.5436
54,2120,42.7528
54,2320,42.5797
54,2020,42.7852
54,2320,42.5603
54,2020,42.7811
54,2220,42.5719
54,1920,42.7776
54,2220,42.5464
54,1920,42.7545
54,2120,42.5764
54,1820,42.7747
54,2420,42.5884
54,2320,42.595
54,2220,42.5759
54,2320,42.6081
54,2220,42.5763
54,2120,42.5593
54,2220,42.6026
54,2120,42.616
54,2020,42.5906
54,2320,42.5806
54,2220,42.5845
54,2120,42.5467
54,2220,42.5833
54,2120,42.5866
54,2020,42.5361
54,2120,42.569
54,2020,42.5775
54,1920,42.5416
54,2220,42.5769
54,2120,42.5887
54,2020,42.556
54,2120,42.5904
54,2020,42.5996
54,1920,42.5689
54,2020,42.5749
54,1920,42.5687
54,1820,42.5318
54,2320,42.5234
54,2220,42.5474
54,2120,42.5369
54,2320,42.5297
54,2220,42.475
52,2318,40.2423
52,2033,40.4716
52,2223,40.3222
52,1938,40.5353
52,2128,40.3255
52,1843,40.5387
52,2033,40.4836
52,1748,40.651
52,2128,40.2686
52,2033,40.2555
52,1938,40.3437
52,1938,40.3413
52,1843,40.3294
52,1843,40.497
52,1748,40.4821
54,2620,42.328
54,2320,42.5139
54,2520,42.3828
54,2220,42.579
54,2420,42.4535
54,2120,42.5897
54,2320,42.5326
54,2020,42.7144
54,2420,42.3786
54,2320,42.4583
54,2120,42.5393
54,2220,42.4711
54,2120,42.5499
54,1920,42.6052
54,2120,42.5655
54,2020,42.6458
54,1820,42.7114
54,2420,42.3336
54,2320,42.3109
54,2220,42.3775
54,2220,42.4426
54,2120,42.3702
54,2120,42.5496
54,2020,42.5252
54,2120,42.3434
54,1920,42.4314
54,1820,42.5241
54,2420,42.5165
54,2320,42.5863
54,2120,42.7082
54,2320,42.5004
54,2220,42.5329
54,2020,42.6396
54,2220,42.4892
54,2120,42.5711
54,1920,42.6232
54,2320,42.5488
54,2220,42.6247
54,2020,42.7113
54,2220,42.5834
54,2120,42.6606
54,1920,42.741
54,2120,42.5591
54,2020,42.6355
54,1820,42.6888
54,2220,42.5316
54,2120,42.4993
54,2120,42.4599
54,2020,42.4255
54,2020,42.5335
54,1920,42.4333
54,2120,42.5456
54,2020,42.5165
54,2020,42.5769
54,1920,42.5491
54,1920,42.5905
54,1820,42.5529
54,2420,42.596
54,2120,42.7774
54,2220,42.5866
54,2120,42.6571
54,1920,42.7478
54,2220,42.5974
54,2120,42.57
54,2020,42.5971
54,1920,42.5628
52,2318,40.1444
52,2033,40.3223
52,2128,40.1203
50,1944,37.9348
52,1843,40.3087
50,1674,38.1061
52,2128,40.162
52,2033,40.2298
52,1843,40.3098
52,1938,40.1554
50,1764,37.9401
52,1843,40.2307
50,1674,38.0298
52,1653,40.3017
50,1494,38.1027
52,2128,40.1639
52,2033,40.1494
52,1843,40.1013
50,1674,37.906
52,1843,40.1357
52,1653,40.1692
50,1494,37.906
50,2034,38.0488
50,1764,38.2241
50,1854,38.0921
50,1764,38.1801
50,1584,38.2571
50,1854,38.0427
50,1764,38.0273
50,1584,38.0215
54,2620,42.5233
54,2520,42.6252
54,2420,42.6553
54,2320,42.7868
54,2520,42.5934
54,2420,42.7152
54,2320,42.7039
54,2220,42.8309
54,2420,42.6313
54,2320,42.7305
54,2220,42.7498
54,2120,42.8437
54,2320,42.7867
54,2220,42.8569
54,2120,42.8636
54,2020,42.9822
54,2520,42.689
54,2420,42.8011
52,2318,40.3574
52,2128,40.3651
50,1944,38.172
52,2223,40.4301
52,2128,40.4443
52,1938,40.4475
50,1764,38.2341
52,2033,40.588
52,1843,40.5725
50,1674,38.3598
50,2034,38.3059
50,1944,38.3706
50,1854,38.3685
50,1764,38.5113
52,2318,40.3288
52,2223,40.3988
52,2128,40.432
52,2033,40.5486
52,2128,40.3462
52,1938,40.4728
52,1843,40.5646
52,2128,40.5165
52,2033,40.4958
52,1938,40.483
52,2033,40.5398
52,1938,40.5893
52,1843,40.5361
52,2128,40.6265
52,1938,40.5792
50,2034,38.1325
50,1854,38.1052
48,1683,35.9075
50,1854,38.1823
50,1674,38.1255
48,1513,35.9168
48,1768,36.013
48,1598,36.058
56,2940,44.4744
56,2835,44.5723
56,2730,44.6228
56,2625,44.7487
56,2625,44.6693
56,2520,44.7792
56,2415,44.8198
56,2310,44.9371
56,2625,44.751
56,2520,44.832
56,2415,44.8393
56,2310,44.9778
56,2310,44.9432
56,2205,45.0291
56,2100,45.0296
56,1995,45.1749
56,2835,44.6868
56,2520,44.8494
56,2520,44.8901
56,2205,45.0753
56,2730,44.7781
56,2415,44.9162
56,2415,44.9644
56,2100,45.1653
56,2730,44.533
56,2520,44.6652
56,2415,44.8066
56,2625,44.4965
56,2520,44.6044
56,2415,44.654
56,2310,44.7704
56,2625,44.6925
56,2520,44.6553
56,2520,44.8167
56,2415,44.7766
56,2730,44.779
56,2625,44.7734
56,2520,44.7416
56,2625,44.8416
56,2520,44.8216
56,2415,44.8169
56,2520,44.9204
56,2415,44.9141
56,2310,44.8907
56,2730,44.7848
56,2415,44.9656
56,2520,44.7878
56,2415,44.7584
54,2620,42.3216
54,2420,42.322
52,2223,40.1474
54,2320,42.4999
54,2120,42.4921
52,1938,40.3254
54,2320,42.5503
54,2120,42.5334
52,1938,40.3498
54,2020,42.7393
54,1820,42.7167
52,1653,40.5215
54,2420,42.3849
54,2320,42.3394
54,2120,42.3245
52,1938,40.1577
54,2420,42.4764
54,2320,42.4876
54,2120,42.6653
54,2020,42.6694
54,2420,42.5508
54,2320,42.5515
54,2220,42.568
54,2320,42.5451
54,2220,42.5483
54,2120,42.5729
54,2220,42.4849
54,2120,42.5189
54,2020,42.5265
54,2320,42.4864
54,2220,42.4936
54,2120,42.4612
54,2420,42.5084
54,2220,42.5478
54,2120,42.7279
54,1920,42.7075
54,2220,42.6033
54,2020,42.6207
54,2120,42.5541
54,1920,42.5441
54,2120,42.5472
54,2020,42.4946
52,2318,40.2719
52,2033,40.4521
52,2033,40.4864
52,1748,40.6638
52,2128,40.3468
52,2033,40.3019
54,2620,42.3588
54,2320,42.5525
54,2320,42.5142
54,2020,42.7031
54,2320,42.5559
54,2020,42.7228
54,2020,42.7176
54,1720,42.8744
54,2420,42.376
54,2320,42.3612
54,2320,42.4321
54,2220,42.4427
54,2120,42.5382
54,2020,42.5178
54,2120,42.5614
54,2020,42.54
54,2020,42.6617
54,1920,42.6491
54,1820,42.7523
54,1720,42.7109
54,2420,42.3854
54,2320,42.4836
54,2120,42.5828
54,2320,42.3535
54,2220,42.4551
54,2020,42.5417
54,2220,42.4171
54,2120,42.3909
54,2120,42.3637
54,2020,42.3316
54,2120,42.6732
54,2020,42.6883
52,2318,40.3413
52,2033,40.4821
52,2033,40.5136
52,1748,40.6862
52,2128,40.3677
52,2033,40.3219
56,2940,44.4907
56,2835,44.5812
56,2730,44.6143
56,2625,44.7296
56,2835,44.5767
56,2730,44.6668
56,2625,44.6852
56,2520,44.7991
56,2730,44.6212
56,2625,44.7058
56,2520,44.7339
56,2415,44.8615
56,2625,44.7159
56,2520,44.8345
56,2415,44.8687
56,2310,44.9075
56,2625,44.7594
56,2520,44.8387
56,2415,44.8583
56,2310,44.9879
56,2520,44.7994
56,2415,44.8736
56,2310,44.895
56,2205,45.025
56,2415,44.8226
56,2310,44.8929
56,2205,44.8814
56,2100,44.9944
56,2310,44.9342
56,2205,45.0003
56,2100,44.9917
56,1995,45.1483
56,2730,44.7052
56,2625,44.7896
56,2520,44.8318
56,2415,44.9282
56,2415,45.0776
56,2310,45.1136
56,2205,45.1339
56,2100,45.2465
56,2730,44.7757
56,2625,44.8622
56,2520,44.8843
56,2415,44.9939
56,2520,44.9956
56,2730,44.6331
56,2625,44.6822
56,2520,44.7273
56,2415,44.8641
56,2625,44.7122
56,2520,44.7577
56,2415,44.8153
56,2310,44.9221
56,2520,44.902
56,2415,44.9762
54,2620,42.293
54,2420,42.3004
52,2223,40.0796
54,2520,42.3896
54,2420,42.4369
54,2220,42.3881
52,2033,40.2356
54,2320,42.5741
54,2120,42.5206
52,1938,40.3624
54,2320,42.4516
52,2128,40.2192
54,2120,42.5346
52,1938,40.3264
54,2020,42.6565
52,1843,40.4619
54,2320,42.5551
54,2120,42.5508
52,1938,40.2945
54,2220,42.5932
54,2120,42.5556
54,1920,42.5544
52,1748,40.3035
54,2020,42.7156
54,1820,42.7082
52,1653,40.4551
54,2320,42.5231
52,2128,40.2768
54,2220,42.6412
52,2033,40.4039
54,2420,42.5831
54,2220,42.5896
52,2033,40.3535
54,2120,42.7099
52,1938,40.4764
54,2420,42.2865
54,2320,42.3294
54,2220,42.3283
54,2120,42.4977
54,2220,42.5324
52,2318,40.1966
52,2223,40.2976
52,2128,40.3434
52,2033,40.4848
52,2033,40.419
52,1938,40.4538
52,1843,40.43
52,1748,40.5876
52,2128,40.4641
54,2620,42.3421
54,2520,42.4248
54,2420,42.4536
54,2320,42.5744
54,2420,42.3683
52,2223,40.1007
54,2220,42.467
52,2033,40.1926
54,2120,42.5777
52,1938,40.3099
54,2320,42.5308
54,2220,42.5987
54,2120,42.5886
54,2020,42.7474
54,2120,42.5359
52,1938,40.2634
54,1920,42.5927
52,1748,40.3238
54,1820,42.7458
52,1653,40.4752
54,2320,42.4973
52,2128,40.2736
54,2020,42.7026
52,1843,40.457
54,2420,42.5462
54,2220,42.5731
52,2033,40.2815
54,2120,42.8174
54,1920,42.8107
52,1748,40.4739
54,2420,42.4432
54,2220,42.4377
52,2033,40.2082
54,2320,42.5197
54,2120,42.4994
52,1938,40.2637
52,2318,40.1418
52,2128,40.1465
50,1944,37.9372
52,2128,40.1588
50,1944,37.8948
52,1938,40.1615
50,1764,37.8872
50,1764,37.9504
48,1598,35.6807
52,2033,40.2508
50,1854,38.0443
52,1843,40.2385
50,1674,37.9931
50,1674,38.0221
48,1513,35.7872
52,2033,40.3273
52,1843,40.3227
50,1674,38.1107
52,1843,40.3327
50,1674,38.0622
52,1653,40.3181
50,1494,38.034
50,1494,38.0926
48,1343,35.8113
52,2128,40.1482
52,1938,40.1606
50,1764,37.8615
50,2034,38.0551
50,1854,38.08
48,1683,35.8024
50,1764,38.2327
50,1584,38.2293
48,1428,35.9459
52,2318,40.225
52,2223,40.2927
52,2128,40.3249
52,2033,40.4504
52,2033,40.4042
52,1938,40.4525
52,1843,40.4615
52,1748,40.6206
52,2128,40.4059
52,1843,40.6073
52,2128,40.327
52,2033,40.3967
50,2034,38.0174
50,1854,38.0208
48,1683,35.819
50,1764,38.1142
48,1598,35.9058
50,1764,38.1886
50,1584,38.1794
48,1428,35.9521
50,1854,37.9944
48,1768,35.928
48,1513,36.0719
58,3278,46.534
58,3168,46.6647
58,3058,46.6848
58,2948,46.8235
58,3168,46.6069
58,3058,46.7231
58,2948,46.7313
58,2838,46.9024
58,3058,46.693
58,2948,46.776
58,2838,46.8647
58,2728,47.0075
58,2948,46.8711
58,2838,46.9566
58,2728,46.9934
58,2618,47.1657
58,2618,47.122
58,2508,47.2106
58,2398,47.2449
58,2288,47.3923
58,3168,46.6828
58,3058,46.7531
58,2948,46.7826
58,2838,46.9681
58,3058,46.7764
58,2948,46.7628
58,2838,46.8284
58,2728,47.0001
58,2948,46.7704
58,2838,46.8392
58,2728,46.8755
58,2618,47.071
58,2838,46.9831
58,2728,47.0349
58,2618,47.0374
58,2508,47.2309
58,2508,47.224
58,2398,47.2946
58,2288,47.3166
58,2178,47.4419
58,3058,46.7382
58,2948,46.7759
58,2838,46.8302
58,2728,46.9872
58,2948,46.7545
58,2838,46.8795
58,2728,46.8873
58,2618,47.0322
58,2838,46.8605
58,2728,46.8996
58,2618,46.9461
58,2508,47.0847
58,2728,47.035
58,2618,47.0895
58,2508,47.1187
58,2398,47.2468
58,2398,47.2207
58,2288,47.3082
58,2178,47.3189
58,2068,47.4388
58,2948,46.8948
58,2838,46.9295
58,2728,46.9903
58,2618,47.1029
58,2838,46.9723
58,2728,47.0237
58,2618,47.0795
58,2508,47.1771
58,2728,47.0276
58,2618,47.0427
58,2508,47.0974
58,2398,47.1922
58,2618,47.1945
58,2508,47.2689
58,2398,47.2943
58,2288,47.4232
58,2288,47.3747
58,2178,47.4227
58,2068,47.4258
58,1958,47.5454
58,3168,46.7378
58,3058,46.806
58,2948,46.8257
58,2838,47.0204
58,2508,47.2694
58,3058,46.8788
58,2948,46.9527
58,2838,46.9738
58,2728,47.1152
58,2398,47.3466
58,3168,46.8539
58,3058,46.9475
58,2948,46.9698
58,2838,47.1327
58,3168,46.8172
56,2940,44.3993
56,2730,44.4307
54,2520,42.2409
56,2835,44.4916
56,2730,44.5549
56,2520,44.6071
54,2320,42.3882
56,2625,44.7066
56,2415,44.7188
54,2220,42.5255
56,2310,44.9503
56,2100,44.939
54,1920,42.7308
56,2835,44.5525
56,2730,44.5394
56,2625,44.6049
56,2520,44.7593
56,2205,45.0229
56,2730,44.5926
56,2520,44.6032
54,2320,42.3604
56,2625,44.5815
56,2520,44.6387
56,2310,44.6821
54,2120,42.4597
56,2415,44.7894
56,2205,44.8462
54,2020,42.5993
56,2100,45.03
56,1890,45.0234
54,1720,42.7778
56,2625,44.7153
56,2415,44.7552
54,2220,42.4955
56,2520,44.7906
56,2415,44.8085
56,2205,44.855
54,2020,42.6007
56,2310,44.9738
56,2100,44.9517
54,1920,42.7225
56,1995,45.1296
56,1785,45.1381
54,1620,42.9138
56,2835,44.6857
56,2625,44.7382
54,2420,42.5169
56,2730,44.6889
56,2625,44.6656
56,2625,44.6442
56,2520,44.6679
56,2520,44.663
56,2415,44.6764
56,2730,44.5828
56,2625,44.831
56,2520,44.8473
54,2620,42.374
54,2520,42.4512
54,2420,42.5182
54,2320,42.6668
54,2020,42.8841
54,2520,42.4779
54,2420,42.525
54,2320,42.5858
54,2220,42.7226
54,1920,42.9484
54,2420,42.5007
54,2320,42.5411
54,2220,42.6008
54,2120,42.7455
54,1820,42.9436
54,2320,42.6539
54,2220,42.7105
54,2120,42.7279
54,2020,42.8867
54,1720,43.0874
54,2520,42.6546
56,2940,44.4116
56,2835,44.5184
56,2730,44.5447
56,2625,44.7092
56,2730,44.5347
56,2520,44.6267
56,2415,44.7919
56,2730,44.5965
56,2625,44.6571
56,2520,44.6856
56,2415,44.8662
56,2625,44.6317
56,2520,44.7705
56,2415,44.7601
56,2310,44.9271
56,2520,44.6092
56,2415,44.6793
56,2310,44.7216
56,2205,44.8485
56,2625,44.7308
56,2520,44.8396
56,2415,44.8399
56,2310,44.9989
56,2835,44.5509
56,2730,44.6307
56,2625,44.6255
56,2520,44.8333
56,2625,44.6937
56,2520,44.7588
56,2415,44.7957
56,2310,44.9543
56,2520,44.7901
56,2415,44.853
56,2310,44.8843
56,2205,45.0108
56,2415,44.6438
56,2310,44.7754
56,2205,44.8011
56,2100,44.9343
56,2520,44.786
56,2415,44.9262
56,2310,44.9509
56,2205,45.0527
56,2730,44.6105
56,2625,44.6591
56,2520,44.7068
56,2415,44.8579
56,2520,44.6064
56,2310,44.7396
56,2205,44.8139
56,2520,44.7
56,2415,44.798
56,2310,44.7959
56,2205,44.9161
56,2415,44.8362
56,2310,44.8995
56,2205,44.9233
56,2100,45.0765
56,2310,44.7248
56,2205,44.7702
56,2100,44.7568
56,1995,44.9118
56,2415,44.822
56,2310,44.9356
56,2205,44.9572
56,2100,45.0642
56,2625,44.7035
56,2520,44.8248
56,2415,44.7846
56,2310,44.9536
56,2415,44.7824
56,2205,44.875
56,2100,44.9936
56,2415,44.8865
56,2310,44.9502
56,2205,44.9477
56,2100,45.0534
56,2310,44.9647
56,2205,45.01
56,2100,45.0587
56,1995,45.1518
56,2205,44.8206
56,2100,44.9004
56,1995,44.909
56,1890,45.0445
56,2310,44.9921
56,2205,45.0582
56,2100,45.0304
56,1995,45.1643
56,2835,44.5956
56,2625,44.6807
56,2625,44.7762
56,2520,44.8177
56,2415,44.7537
56,2520,44.8918
56,2730,44.7419
56,2520,44.7794
56,2520,44.8667
56,2415,44.9729
56,2310,44.8423
56,2415,45.007
56,2730,44.71
56,2625,44.7552
56,2625,44.8363
56,2520,44.9097
56,2625,44.6461
56,2520,44.738
56,2520,44.791
56,2415,44.932
56,2520,44.6683
56,2415,44.7409
56,2415,44.8194
56,2310,44.9195
56,2625,44.7243
56,2520,44.8103
56,2520,44.9173
56,2415,44.9645
56,2520,44.8429
56,2415,44.9112
56,2415,45.0137
56,2310,45.0991
54,2620,42.2799
54,2420,42.2987
52,2223,40.1121
54,2420,42.345
54,2220,42.3604
52,2033,40.182
54,2420,42.4064
54,2220,42.4416
52,2033,40.2806
54,2320,42.4907
54,2120,42.5275
52,1938,40.3568
54,2220,42.4321
54,2320,42.5551
54,2120,42.5644
52,1938,40.3748
54,2520,42.4045
54,2320,42.5023
54,2220,42.5997
54,2120,42.5156
54,2220,42.625
54,2420,42.4234
54,2220,42.4464
52,2033,40.2345
54,2220,42.4339
54,2020,42.4465
52,1843,40.2362
54,2220,42.4998
54,2020,42.5254
52,1843,40.2992
54,2120,42.6229
54,1920,42.6199
52,1748,40.4117
54,2020,42.5004
54,2120,42.6249
54,1920,42.6473
52,1748,40.4094
54,2320,42.5556
54,2120,42.5213
52,1938,40.364
54,2120,42.5617
54,1920,42.536
52,1748,40.3493
54,2120,42.6558
54,1920,42.617
52,1748,40.447
54,2020,42.7391
54,1820,42.7034
52,1653,40.5261
54,1920,42.6986
54,2020,42.7584
54,1820,42.7298
52,1653,40.5379
54,2420,42.5926
54,2320,42.5806
54,2420,42.5217
54,2320,42.5709
54,2220,42.5526
54,2320,42.5444
54,2220,42.5818
54,2120,42.5997
54,2320,42.6622
54,2220,42.6914
54,2120,42.6914
54,2220,42.7154
54,2120,42.7182
54,2020,42.7531
54,2320,42.5603
54,2220,42.5702
54,2320,42.4979
54,2220,42.4947
54,2120,42.4921
54,2220,42.5766
54,2120,42.5641
54,2020,42.5821
54,2220,42.6466
54,2120,42.6378
54,2020,42.6524
54,2120,42.7405
54,2020,42.7337
54,1920,42.7536
54,2220,42.5421
54,2120,42.5464
54,2220,42.5038
54,2120,42.5055
54,2020,42.5027
54,2120,42.5807
54,2020,42.5772
54,1920,42.5919
54,2120,42.648
54,2020,42.6496
54,1920,42.7101
54,2020,42.7074
54,1920,42.7041
54,1820,42.7477
54,2320,42.5207
54,2220,42.4957
54,2220,42.6349
54,2120,42.657
52,2318,40.247
52,2128,40.2997
52,2128,40.4087
52,2033,40.493
52,1938,40.3625
52,2033,40.5174
52,2223,40.3526
52,2033,40.4465
52,1938,40.5093
52,1843,40.4443
52,1938,40.5736
52,2128,40.3776
52,1938,40.3657
52,1938,40.4467
52,1843,40.5591
52,1748,40.4451
52,1843,40.5609
52,2033,40.5168
52,1843,40.5057
52,1843,40.5857
52,1748,40.6882
52,1653,40.5679
52,1748,40.7013
56,2940,44.4216
56,2835,44.5081
56,2730,44.5513
56,2625,44.6575
56,2835,44.4821
56,2730,44.5873
56,2625,44.6239
56,2520,44.7231
56,2730,44.569
56,2625,44.6499
56,2520,44.7072
56,2415,44.8064
56,2625,44.6864
56,2520,44.7969
56,2415,44.8398
56,2310,44.9663
56,2310,44.935
56,2205,45.0149
56,2100,45.026
56,1995,45.1901
56,2730,44.5795
56,2520,44.6766
56,2415,44.7608
56,2520,44.6322
56,2310,44.7024
56,2205,44.8567
56,2415,44.8075
56,2205,44.8989
56,2100,45.0005
56,2100,44.9867
56,1890,45.0606
56,1785,45.1344
56,2730,44.7117
56,2625,44.6838
56,2520,44.6927
56,2625,44.753
56,2415,44.708
56,2520,44.8314
56,2415,44.7729
56,2310,44.7584
56,2415,44.9727
56,2310,44.9299
56,2205,44.9529
56,2100,45.1363
56,1995,45.0619
56,1890,45.0485
56,2625,44.7933
56,2520,44.8038
56,2415,44.7972
56,2520,44.8342
56,2310,44.8406
56,2415,44.8968
56,2310,44.9095
56,2205,44.8993
56,2310,45.0327
56,2205,45.0361
56,2100,45.0304
56,1995,45.14
56,1890,45.1516
56,1785,45.1389
56,2730,44.7858
56,2625,44.8461
56,2520,44.8871
56,2415,45.0312
56,2100,45.184
56,2520,44.7909
56,2415,44.8955
56,2310,44.9075
56,2205,45.0541
56,1890,45.1554
56,2730,44.7579
56,2625,44.8175
56,2520,44.8723
56,2415,44.9937
56,2625,44.753
56,2415,44.7935
56,2310,44.9282
56,2520,44.7384
56,2415,44.7362
56,2310,44.7903
56,2205,44.9152
56,2625,44.7867
56,2520,44.8524
56,2415,44.8941
56,2310,45.0342
56,2520,44.8116
56,2310,44.8587
56,2205,45.0407
56,2415,44.7992
56,2310,44.8597
56,2205,44.872
56,2100,45.0475
56,2625,44.9935
56,2520,44.9693
56,2415,44.9643
56,2520,44.9919
56,2415,44.9213
56,2310,44.9083
56,2415,45.0131
56,2310,44.9368
56,2205,44.9203
56,2520,45.0559
56,2415,45.0166
56,2310,44.9924
56,2415,45.0373
56,2310,44.9956
56,2205,44.9873
56,2310,45.0278
56,2205,45.0109
56,2100,45.0254
56,2520,45.0742
56,2415,45.0716
56,2310,45.0815
56,2415,45.0899
56,2310,45.0821
56,2205,45.0902
54,2620,42.2906
54,2420,42.3108
52,2223,40.0602
54,2520,42.3258
54,2420,42.4261
54,2220,42.4446
52,2033,40.1898
54,2320,42.5557
54,2120,42.5705
52,1938,40.3277
54,2020,42.7651
54,1820,42.7467
52,1653,40.5273
54,2420,42.3407
54,2220,42.3598
52,2033,40.0491
54,2220,42.4414
54,2020,42.4656
52,1843,40.2121
